,WD22NM,total_room,Entire home/apt,Hotel room,Private room,Shared room,avg_price,avg_minimum_nights,avg_reviews_per_month,avg_availability_365,avg_star_rate
504,South Hampstead,226,145.0,0.0,81.0,0.0,150.7566371681416,4.933628318584071,1.2782967032967034,106.73893805309734,4.750704225352113
505,South Hornchurch,13,7.0,0.0,5.0,1.0,129.69230769230768,4.230769230769231,1.24,200.0,4.761666666666667
506,South Norwood,91,47.0,0.0,44.0,0.0,85.58241758241758,3.230769230769231,1.0315625,153.58241758241758,4.667234042553192
507,South Richmond,121,100.0,0.0,21.0,0.0,188.1900826446281,5.537190082644628,0.6786046511627907,95.13223140495867,4.744912280701754
508,South Ruislip,32,14.0,0.0,18.0,0.0,110.375,4.65625,1.163181818181818,209.875,4.6380952380952385
509,South Tottenham,137,72.0,0.0,64.0,1.0,91.03649635036497,3.8613138686131387,0.85,118.7080291970803,4.683548387096774
510,South Twickenham,59,43.0,0.0,16.0,0.0,140.3050847457627,2.847457627118644,1.0929787234042552,98.77966101694915,4.795121951219512
511,South Woodford,49,23.0,0.0,25.0,1.0,78.20408163265306,2.938775510204082,0.8221212121212121,130.3877551020408,4.8148
512,Southall Broadway,11,1.0,0.0,10.0,0.0,99.36363636363636,1.1818181818181819,0.8277777777777778,240.27272727272728,4.498571428571429
513,Southall Green,16,6.0,0.0,10.0,0.0,100.125,2.875,0.8663636363636363,210.0,4.432857142857143
514,Southall West,11,6.0,0.0,5.0,0.0,145.1818181818182,12.0,1.2374999999999998,207.8181818181818,4.335
515,Southbury,31,14.0,0.0,17.0,0.0,89.51612903225806,2.032258064516129,1.0558823529411765,191.19354838709677,4.787692307692308
516,Southfield,183,132.0,0.0,50.0,1.0,147.08743169398906,4.344262295081967,0.7224087591240875,106.95628415300547,4.752571428571429
517,Southfields,247,157.0,0.0,90.0,0.0,164.70445344129556,3.473684210526316,0.8291379310344829,90.51012145748987,4.84015503875969
518,Southgate,55,17.0,0.0,37.0,1.0,102.8,3.5636363636363635,0.74375,175.14545454545456,4.835384615384616
519,Spitalfields & Banglatown,653,377.0,3.0,271.0,2.0,140.5635528330781,4.826952526799388,1.1691682785299806,100.55130168453293,4.585745721271394
520,Springfield,111,71.0,0.0,39.0,1.0,88.67567567567568,3.0720720720720722,0.7821428571428571,138.981981981982,4.6985
521,Squirrels Heath,21,12.0,0.0,9.0,0.0,105.0,2.1904761904761907,0.634,149.23809523809524,4.57
522,St Alban's,29,21.0,0.0,8.0,0.0,122.79310344827586,2.8275862068965516,0.7227272727272728,240.06896551724137,4.689333333333334
523,St Andrew's,10,6.0,0.0,4.0,0.0,128.4,1.4,0.995,135.7,4.76
524,St Ann's,100,51.0,0.0,49.0,0.0,85.41,4.34,0.843125,112.51,4.687586206896552
525,St Dunstan's,190,89.0,0.0,99.0,2.0,89.91052631578947,3.4157894736842107,1.1157857142857144,97.56315789473685,4.590782608695653
526,St Edward's,38,24.0,0.0,14.0,0.0,120.55263157894737,2.9210526315789473,0.7876470588235295,228.55263157894737,4.6925
527,St George's,220,132.0,0.0,88.0,0.0,148.99545454545455,4.209090909090909,1.2211173184357542,91.35909090909091,4.705270270270271
528,St Giles,198,130.0,0.0,68.0,0.0,122.41414141414141,4.262626262626263,0.8671257485029941,101.24747474747475,4.741875
529,St Helier,25,10.0,0.0,15.0,0.0,86.84,3.0,0.9961904761904761,166.24,4.855625
530,St Helier East,5,2.0,0.0,3.0,0.0,81.4,2.2,1.2125,183.2,4.8533333333333335
531,St Helier West,9,3.0,0.0,5.0,1.0,61.44444444444444,5.222222222222222,1.1771428571428573,194.77777777777777,4.811999999999999
532,St James,122,80.0,0.0,42.0,0.0,110.05737704918033,5.557377049180328,0.853953488372093,124.44262295081967,4.8084999999999996
533,St James's,957,734.0,4.0,212.0,7.0,299.5715778474399,4.7753396029258095,1.4232982917214194,151.51724137931035,4.679107981220657
534,St Katharine's & Wapping,230,156.0,0.0,74.0,0.0,141.2521739130435,5.517391304347826,1.08953216374269,86.51739130434783,4.694615384615385
535,St Margarets & North Twickenham,108,64.0,0.0,44.0,0.0,146.58333333333334,4.472222222222222,1.2235616438356163,81.54629629629629,4.832745098039216
536,St Mark's & Seething Wells,76,45.0,0.0,31.0,0.0,116.8157894736842,4.355263157894737,0.7811666666666667,98.03947368421052,4.784545454545455
537,St Martin's,118,62.0,1.0,54.0,1.0,102.90677966101696,3.016949152542373,0.6153932584269663,94.39830508474576,4.792058823529412
538,St Mary Cray,43,19.0,0.0,23.0,1.0,128.67441860465115,2.5348837209302326,0.6444827586206897,182.2325581395349,4.688888888888889
539,St Mary's,325,204.0,0.0,121.0,0.0,147.54461538461538,4.430769230769231,0.8479835390946502,109.92307692307692,4.715511363636363
540,St Mary's & St James,13,5.0,0.0,8.0,0.0,140.76923076923077,5.538461538461538,0.7966666666666667,178.76923076923077,4.855
541,St Mary's & St James',267,184.0,0.0,83.0,0.0,146.74157303370785,3.8127340823970037,0.9238812785388127,82.74906367041199,4.736896551724138
542,St Pancras & Somers Town,330,173.0,0.0,156.0,1.0,140.07575757575756,3.742424242424242,1.5317241379310345,113.22121212121212,4.58561320754717
543,St Paul's Cray,21,5.0,0.0,16.0,0.0,76.47619047619048,1.6666666666666667,1.2491666666666668,272.42857142857144,4.78
544,St Peter's,522,274.0,0.0,245.0,3.0,100.93295019157088,4.459770114942529,0.8349640287769784,74.9904214559387,4.650752351097179
545,St Peter's & Canalside,329,224.0,1.0,101.0,3.0,151.38297872340425,4.644376899696049,0.7228571428571429,72.75987841945289,4.751122448979592
546,St. Helen's,154,109.0,0.0,45.0,0.0,175.2207792207792,5.097402597402597,0.6057142857142856,89.29220779220779,4.636862745098039
547,Stamford Hill West,61,42.0,0.0,19.0,0.0,112.62295081967213,3.3278688524590163,0.8226829268292682,102.70491803278688,4.8078125
548,Stanley,275,233.0,1.0,41.0,0.0,238.82545454545453,4.207272727272727,1.0113397129186603,136.0981818181818,4.673508771929824
549,Stanmore,19,13.0,0.0,6.0,0.0,139.68421052631578,2.6842105263157894,0.977,176.47368421052633,4.89
550,Stepney Green,266,94.0,6.0,166.0,0.0,99.45112781954887,3.969924812030075,1.5046261682242992,125.51503759398496,4.573076923076923
551,Stockwell East,177,108.0,0.0,69.0,0.0,123.05084745762711,4.293785310734464,0.8594520547945206,87.55367231638418,4.801271186440678
552,Stockwell West & Larkhall,237,134.0,0.0,103.0,0.0,129.80590717299577,4.135021097046414,1.258288770053476,110.61603375527426,4.765547945205479
553,Stoke Newington,291,183.0,0.0,108.0,0.0,116.15807560137458,4.364261168384879,0.7302843601895734,72.96907216494846,4.776078431372549
554,Stonebridge,63,27.0,0.0,36.0,0.0,104.2063492063492,2.9047619047619047,0.8452380952380952,126.38095238095238,4.695625
555,Stonecot,11,5.0,0.0,6.0,0.0,86.9090909090909,3.6363636363636362,0.798,93.45454545454545,4.821666666666666
556,Stratford,217,117.0,0.0,98.0,2.0,118.30875576036867,4.221198156682028,0.9151948051948052,96.31336405529954,4.713793103448276
557,Stratford Olympic Park,195,122.0,0.0,72.0,1.0,177.34871794871796,4.4,0.8308450704225352,129.16410256410256,4.789514563106796
558,Streatham Common & Vale,98,54.0,0.0,44.0,0.0,119.45918367346938,4.673469387755102,0.7224615384615385,101.39795918367346,4.785490196078431
559,Streatham Hill East,98,43.0,0.0,55.0,0.0,97.34693877551021,4.581632653061225,0.9736842105263158,115.3265306122449,4.7843103448275865
560,Streatham Hill West & Thornton,109,63.0,0.0,46.0,0.0,132.72477064220183,4.440366972477064,0.8083783783783783,127.30275229357798,4.837037037037037
561,Streatham St Leonard's,150,83.0,0.0,67.0,0.0,91.38,2.8066666666666666,1.0125210084033613,100.72,4.783478260869565
562,Streatham Wells,101,46.0,0.0,55.0,0.0,91.20792079207921,2.8415841584158414,1.2624324324324325,128.17821782178217,4.766
563,Stroud Green,129,83.0,0.0,46.0,0.0,118.96124031007751,5.542635658914729,0.6997959183673469,72.67441860465117,4.868266666666667
564,Sudbury,27,12.0,0.0,14.0,1.0,86.85185185185185,3.259259259259259,1.538695652173913,172.22222222222223,4.4704999999999995
565,Surbiton Hill,66,41.0,0.0,25.0,0.0,125.42424242424242,4.303030303030303,0.9131372549019607,126.71212121212122,4.809210526315789
566,Surrey Docks,225,107.0,0.0,117.0,1.0,105.41333333333333,5.0088888888888885,1.122848484848485,84.93333333333334,4.765537190082645
567,Sutton Central,40,29.0,0.0,9.0,2.0,111.1,3.575,0.6966666666666667,106.925,4.471764705882353
568,Sutton North,28,8.0,0.0,19.0,1.0,67.85714285714286,2.4285714285714284,1.2438888888888888,145.60714285714286,4.6872727272727275
569,Sutton South,39,32.0,0.0,7.0,0.0,94.66666666666667,3.3076923076923075,0.5493103448275862,149.64102564102564,4.854
570,Sutton West & East Cheam,15,8.0,0.0,7.0,0.0,99.46666666666667,4.2,1.2015384615384617,48.4,4.494
571,Sydenham,120,59.0,0.0,61.0,0.0,90.09166666666667,4.208333333333333,0.9838947368421053,149.70833333333334,4.799324324324324
572,Syon & Brentford Lock,59,31.0,0.0,28.0,0.0,103.27118644067797,5.864406779661017,0.8711111111111112,112.45762711864407,4.746176470588235
573,Teddington,42,30.0,0.0,12.0,0.0,143.88095238095238,3.5238095238095237,1.1464285714285716,130.95238095238096,4.88952380952381
574,Telegraph Hill,199,121.0,0.0,78.0,0.0,107.11557788944724,4.527638190954774,0.8747126436781608,102.1608040201005,4.7949645390070925
575,Thames View,11,6.0,0.0,5.0,0.0,120.0909090909091,2.4545454545454546,1.02,248.36363636363637,4.4625
576,Thamesfield,191,125.0,3.0,63.0,0.0,175.2931937172775,3.089005235602094,0.7556338028169014,80.01570680628272,4.818640776699029
577,Thamesmead East,77,33.0,0.0,42.0,2.0,94.37662337662337,1.9090909090909092,1.0617857142857143,268.8051948051948,4.612051282051282
578,Thamesmead Moorings,52,24.0,0.0,28.0,0.0,98.98076923076923,4.230769230769231,0.7476315789473684,245.67307692307693,4.608214285714285
579,The Wrythe,13,3.0,0.0,10.0,0.0,84.92307692307692,3.230769230769231,0.36000000000000004,143.15384615384616,4.736666666666667
580,Thornton Heath,98,32.0,0.0,66.0,0.0,74.66326530612245,3.377551020408163,0.9391549295774649,195.44897959183675,4.7299999999999995
581,Tokyngton,53,18.0,0.0,35.0,0.0,108.67924528301887,3.660377358490566,2.2605405405405405,218.67924528301887,4.791111111111111
582,Tollington,227,136.0,0.0,90.0,1.0,111.22907488986785,3.541850220264317,1.0526285714285715,78.10572687224669,4.7125
583,Tolworth,16,8.0,0.0,8.0,0.0,99.4375,3.6875,1.5172727272727273,128.875,4.7942857142857145
584,Tooting Bec,120,56.0,0.0,63.0,1.0,112.44166666666666,3.8916666666666666,0.7374698795180723,127.125,4.832777777777778
585,Tooting Broadway,164,97.0,0.0,67.0,0.0,106.36585365853658,3.3292682926829267,0.802,102.98170731707317,4.765760869565217
586,Tottenham Central,141,77.0,0.0,63.0,1.0,97.8936170212766,4.602836879432624,0.9530188679245283,120.28368794326241,4.726125
587,Tottenham Hale,82,47.0,0.0,34.0,1.0,110.3048780487805,2.7804878048780486,1.0225396825396826,118.15853658536585,4.7365306122448985
588,Totteridge & Woodside,59,29.0,0.0,30.0,0.0,136.96610169491527,2.694915254237288,1.1085714285714285,144.5593220338983,4.825769230769231
589,Town,38,21.0,4.0,13.0,0.0,125.07894736842105,4.105263157894737,0.7685000000000001,149.8684210526316,4.630833333333333
590,Trinity,117,74.0,0.0,43.0,0.0,165.97435897435898,4.410256410256411,0.7371910112359551,99.54700854700855,4.75546875
591,Tudor,25,20.0,0.0,5.0,0.0,124.36,4.0,1.101875,70.92,4.847272727272728
592,Tufnell Park,191,102.0,0.0,89.0,0.0,127.8848167539267,3.994764397905759,0.6200671140939598,105.89528795811518,4.6976146788990825
593,Twickenham Riverside,88,58.0,0.0,27.0,3.0,175.85227272727272,2.9545454545454546,1.0224000000000002,109.63636363636364,4.824067796610169
594,Underhill,33,19.0,0.0,14.0,0.0,113.63636363636364,2.4545454545454546,1.1495652173913045,147.4848484848485,4.830625
595,Upminster,15,7.0,0.0,8.0,0.0,130.73333333333332,2.066666666666667,0.697,205.0,4.894
596,Upper Edmonton,26,10.0,3.0,13.0,0.0,99.3076923076923,2.8076923076923075,0.8683333333333334,236.84615384615384,4.326153846153846
597,Upper Walthamstow,28,15.0,0.0,13.0,0.0,121.28571428571429,3.9285714285714284,0.7486666666666667,166.14285714285714,4.825833333333333
598,Uxbridge,67,32.0,0.0,35.0,0.0,88.02985074626865,4.059701492537314,1.1185106382978725,206.13432835820896,4.730526315789473
599,Valence,23,14.0,0.0,9.0,0.0,122.08695652173913,3.3043478260869565,1.0553333333333332,174.7826086956522,4.541666666666667
600,Valentines,55,33.0,0.0,22.0,0.0,138.5818181818182,3.7454545454545456,0.54575,169.12727272727273,4.510769230769231
601,Valley,18,9.0,0.0,9.0,0.0,92.83333333333333,3.611111111111111,0.9833333333333333,148.05555555555554,4.801818181818182
602,Vauxhall,346,243.0,0.0,101.0,2.0,193.5028901734104,7.673410404624278,1.3349805447470817,142.97976878612718,4.7221243523316065
603,Victoria,309,187.0,0.0,121.0,1.0,116.02588996763754,4.355987055016182,0.6447302904564315,73.55987055016182,4.7961931818181816
604,Village,136,83.0,0.0,52.0,1.0,202.6985294117647,4.132352941176471,0.7528155339805825,135.6764705882353,4.768157894736842
605,Vincent Square,241,158.0,0.0,83.0,0.0,214.31535269709545,5.767634854771784,1.23,86.06224066390041,4.637739726027397
606,Waddon,85,39.0,0.0,46.0,0.0,83.02352941176471,4.776470588235294,0.6586792452830188,174.1529411764706,4.667435897435897
607,Walham Green,186,131.0,0.0,55.0,0.0,155.15591397849462,3.8548387096774195,0.9108029197080292,124.16666666666667,4.680990099009901
608,Wall End,37,10.0,0.0,27.0,0.0,73.35135135135135,1.864864864864865,2.6696296296296294,132.0,4.449565217391305
609,Wallington North,19,7.0,0.0,12.0,0.0,79.89473684210526,8.368421052631579,0.9583333333333334,196.89473684210526,4.877000000000001
610,Wallington South,16,4.0,0.0,12.0,0.0,88.375,2.375,0.9674999999999999,160.6875,4.623333333333333
611,Walpole,119,80.0,0.0,39.0,0.0,154.08403361344537,2.6638655462184873,0.8692783505154639,138.21008403361344,4.763225806451612
612,Wandle,183,119.0,0.0,64.0,0.0,141.02185792349727,4.224043715846994,0.8105555555555555,119.71584699453553,4.789897959183674
613,Wandsworth Common,162,113.0,0.0,49.0,0.0,163.09259259259258,3.746913580246914,0.6340336134453782,76.11728395061728,4.857058823529412
614,Wandsworth Town,257,173.0,0.0,84.0,0.0,132.34630350194553,3.78988326848249,1.0051231527093596,86.15953307392996,4.786666666666667
615,Wanstead Park,47,31.0,0.0,16.0,0.0,133.36170212765958,4.659574468085107,0.6761764705882354,114.7872340425532,4.819230769230769
616,Wanstead Village,68,35.0,0.0,33.0,0.0,131.25,3.764705882352941,0.9161111111111111,123.73529411764706,4.822857142857143
617,Waterloo & South Bank,316,191.0,0.0,123.0,2.0,164.30379746835442,5.8765822784810124,1.3255905511811024,110.21518987341773,4.588383838383838
618,Wealdstone North,10,3.0,0.0,7.0,0.0,74.3,2.4,1.2085714285714286,166.5,4.691428571428572
619,Wealdstone South,19,10.0,0.0,9.0,0.0,86.73684210526316,3.6315789473684212,0.9029411764705884,148.26315789473685,4.720833333333333
620,Weavers,653,369.0,0.0,284.0,0.0,131.7166921898928,4.347626339969372,0.9496862745098039,96.51914241960183,4.668513189448441
621,Welsh Harp,62,31.0,0.0,30.0,1.0,95.58064516129032,3.2419354838709675,1.0316,158.08064516129033,4.768809523809524
622,Wembley Central,46,20.0,0.0,26.0,0.0,110.91304347826087,4.021739130434782,1.1670967741935483,161.69565217391303,4.656923076923077
623,Wembley Hill,93,40.0,0.0,51.0,2.0,106.44086021505376,2.7096774193548385,1.6272368421052632,153.10752688172042,4.642537313432836
624,Wembley Park,86,51.0,0.0,34.0,1.0,141.98837209302326,5.058139534883721,1.8183928571428571,128.51162790697674,4.7387500000000005
625,Wendell Park,88,50.0,0.0,38.0,0.0,137.3409090909091,4.238636363636363,0.8598387096774194,102.5,4.7418367346938775
626,West Barnes,39,17.0,0.0,22.0,0.0,131.56410256410257,3.5128205128205128,0.8961904761904762,159.53846153846155,4.785833333333334
627,West Drayton,111,43.0,0.0,68.0,0.0,92.84684684684684,2.810810810810811,1.0858024691358026,171.17117117117118,4.654067796610169
628,West Dulwich,101,67.0,0.0,33.0,1.0,117.83168316831683,4.247524752475248,0.646,100.16831683168317,4.799824561403509
629,West End,1522,1359.0,5.0,154.0,4.0,318.296320630749,4.946780551905388,1.2016153846153848,141.7700394218134,4.616880530973451
630,West Finchley,75,47.0,0.0,28.0,0.0,147.76,4.773333333333333,0.7000000000000001,149.74666666666667,4.6315625
631,West Green,123,66.0,0.0,57.0,0.0,118.7479674796748,3.9186991869918697,0.8282795698924731,121.0569105691057,4.7171830985915495
632,West Ham,120,44.0,0.0,74.0,2.0,87.24166666666666,3.7416666666666667,0.7362921348314607,99.64166666666667,4.603880597014925
633,West Hampstead,218,145.0,6.0,66.0,1.0,136.41743119266056,4.160550458715596,1.0423214285714286,99.5091743119266,4.70890756302521
634,West Harrow,15,6.0,0.0,9.0,0.0,89.4,5.8,1.297857142857143,146.46666666666667,4.71
635,West Heath,18,9.0,0.0,9.0,0.0,96.61111111111111,2.2222222222222223,0.8733333333333334,209.94444444444446,4.796666666666667
636,West Hendon,147,98.0,0.0,48.0,1.0,115.60544217687075,4.877551020408164,1.0278504672897197,169.81632653061226,4.6268918918918915
637,West Hill,213,106.0,0.0,104.0,3.0,143.43661971830986,4.690140845070423,0.6733536585365854,116.86854460093896,4.81302752293578
638,West Kensington,338,254.0,0.0,84.0,0.0,140.36686390532543,4.28698224852071,1.1758778625954198,109.42307692307692,4.628703703703703
639,West Putney,164,101.0,0.0,62.0,1.0,140.3658536585366,3.5792682926829267,0.938984375,131.02439024390245,4.8378
640,West Thamesmead,141,79.0,0.0,62.0,0.0,113.63829787234043,5.23404255319149,0.8370967741935483,193.09929078014184,4.596060606060606
641,West Thornton,50,20.0,0.0,30.0,0.0,97.3,2.82,0.6656756756756756,145.22,4.458333333333333
642,West Twickenham,33,19.0,0.0,14.0,0.0,125.15151515151516,3.303030303030303,1.0879166666666666,98.75757575757575,4.879444444444444
643,West Wickham,11,4.0,0.0,7.0,0.0,94.9090909090909,2.272727272727273,0.6890000000000001,181.0,4.728571428571429
644,Westbourne,251,189.0,0.0,62.0,0.0,159.24701195219123,5.378486055776892,1.179308510638298,118.71314741035856,4.663907284768212
645,Whalebone,29,15.0,0.0,14.0,0.0,130.82758620689654,3.310344827586207,0.51625,196.0,4.497999999999999
646,Whetstone,39,23.0,0.0,15.0,1.0,116.25641025641026,3.1538461538461537,0.7777777777777778,206.56410256410257,4.818695652173913
647,White City,143,84.0,1.0,56.0,2.0,128.5174825174825,4.370629370629371,0.9022222222222221,110.1118881118881,4.7269892473118285
648,White Hart Lane,65,33.0,0.0,31.0,1.0,112.76923076923077,3.0,1.3533333333333333,164.87692307692308,4.779230769230769
649,Whitechapel,845,547.0,1.0,294.0,3.0,139.18224852071006,5.416568047337278,1.447153846153846,100.2,4.541062124248497
650,Whitewebbs,13,6.0,0.0,7.0,0.0,90.61538461538461,2.3846153846153846,1.0372727272727273,240.07692307692307,4.847142857142857
651,Whitton,43,16.0,0.0,27.0,0.0,109.02325581395348,3.1627906976744184,1.5677142857142858,111.23255813953489,4.853225806451612
652,Willesden Green,243,141.0,0.0,100.0,2.0,95.78189300411523,3.9176954732510287,1.0340217391304347,113.39917695473251,4.498741258741259
653,William Morris,90,59.0,0.0,30.0,1.0,113.61111111111111,3.2666666666666666,0.6497222222222222,87.17777777777778,4.864230769230769
654,Wimbledon Park,143,89.0,0.0,54.0,0.0,174.76223776223776,3.4895104895104896,0.7357142857142857,87.94405594405595,4.835294117647059
655,Wimbledon Town & Dundonald,163,92.0,0.0,71.0,0.0,154.12269938650306,4.680981595092025,0.7226666666666667,111.13496932515338,4.754239130434782
656,Winchmore Hill,30,19.0,0.0,11.0,0.0,142.4,8.2,0.9180952380952382,153.23333333333332,4.846666666666667
657,Wood End,31,7.0,0.0,24.0,0.0,74.45161290322581,1.7419354838709677,1.05,143.38709677419354,4.852
658,Wood Street,50,32.0,0.0,17.0,1.0,118.98,6.34,0.861764705882353,124.76,4.888928571428572
659,Woodberry Down,116,69.0,0.0,47.0,0.0,102.90517241379311,4.5344827586206895,0.5780681818181818,90.33620689655173,4.735172413793103
660,Woodhouse,62,35.0,0.0,27.0,0.0,134.6290322580645,3.225806451612903,1.2451162790697674,132.7741935483871,4.828888888888889
661,Woodside,159,80.0,0.0,79.0,0.0,88.9622641509434,3.1320754716981134,1.0135,151.33333333333334,4.69360465116279
662,Woolwich Arsenal,193,132.0,0.0,61.0,0.0,137.03626943005182,4.4974093264248705,0.9527407407407408,155.09326424870466,4.699081632653061
663,Woolwich Common,92,56.0,0.0,35.0,1.0,106.17391304347827,2.5,0.9403076923076923,193.82608695652175,4.549130434782609
664,Woolwich Dockyard,68,36.0,0.0,29.0,3.0,119.1029411764706,3.235294117647059,1.0968888888888888,184.94117647058823,4.720526315789473
665,Worcester Park North,18,8.0,0.0,10.0,0.0,118.5,4.611111111111111,0.8153846153846154,93.22222222222223,4.806363636363636
666,Worcester Park South,9,2.0,0.0,7.0,0.0,64.88888888888889,2.4444444444444446,0.7133333333333334,180.33333333333334,4.78875
667,Wormholt,68,36.0,0.0,32.0,0.0,132.8235294117647,3.6029411764705883,0.6584745762711864,64.25,4.8268085106382985
668,Yeading,23,8.0,0.0,15.0,0.0,81.82608695652173,3.4782608695652173,0.47058823529411764,214.1304347826087,4.566363636363636
669,Yiewsley,56,29.0,0.0,27.0,0.0,116.78571428571429,2.7142857142857144,1.0059090909090909,207.21428571428572,4.698285714285714
